index,topic,size_bytes,producer_timestamp,consumer_timestamp,consumer_delay_sec,application_timestamp,application_delay_sec
3108052,synthetic_2,96,1750889620.420501,1751153816.578241,264196.15774035454,1751153819.5253527,2.9471116065979004
3108062,synthetic_2,90,1750889620.4206927,1751153816.5782886,264196.1575958729,1751153819.5253527,2.947064161300659
3108072,synthetic_2,83,1750889620.4208517,1751153816.5783072,264196.15745568275,1751153819.5253527,2.9470455646514893
3108082,synthetic_2,89,1750889620.4210389,1751153816.5783143,264196.1572756767,1751153819.5253527,2.947038412094116
3108092,synthetic_2,95,1750889620.4214766,1751153816.5783234,264196.1568467617,1751153819.5253527,2.9470293521881104
3108102,synthetic_2,103,1750889620.4216886,1751153816.5783305,264196.1566417217,1751153819.5253527,2.9470221996307373
3108112,synthetic_2,84,1750889620.4218822,1751153816.578338,264196.15645575523,1751153819.5253527,2.947014808654785
3108122,synthetic_2,91,1750889620.4220746,1751153816.578344,264196.1562695503,1751153819.5253527,2.9470086097717285
3108132,synthetic_2,83,1750889620.422277,1751153816.5783503,264196.15607357025,1751153819.5253527,2.947002410888672
3108142,synthetic_2,97,1750889620.4224625,1751153816.5783572,264196.1558947563,1751153819.5253527,2.946995496749878
3108152,synthetic_2,88,1750889620.422671,1751153816.5783637,264196.15569257736,1751153819.5253527,2.946989059448242
3108162,synthetic_2,98,1750889620.4228616,1751153816.5783703,264196.15550875664,1751153819.5253527,2.9469823837280273
3108172,synthetic_2,83,1750889620.423083,1751153816.5783768,264196.1552937031,1751153819.5253527,2.9469759464263916
3108182,synthetic_2,90,1750889620.423298,1751153816.5783832,264196.1550850868,1751153819.5253527,2.946969509124756
3108192,synthetic_2,84,1750889620.4234924,1751153816.5783894,264196.15489697456,1751153819.5253527,2.946963310241699
3108202,synthetic_2,84,1750889620.4236898,1751153816.5783973,264196.1547074318,1751153819.5253527,2.946955442428589
3108212,synthetic_2,98,1750889620.4238904,1751153816.5784037,264196.15451312065,1751153819.5253527,2.946949005126953
3266182,synthetic_2,97,1750889620.421989,1751153816.578411,264196.1564221382,1751153819.5253527,2.946941614151001
3266192,synthetic_2,91,1750889620.4222183,1751153816.5784178,264196.15619945526,1751153819.5253527,2.946934938430786
3266202,synthetic_2,91,1750889620.4223998,1751153816.5784242,264196.156024456,1751153819.5253527,2.9469285011291504
3108222,synthetic_2,90,1750889620.424098,1751153816.578431,264196.1543328762,1751153819.5253527,2.9469218254089355
3108232,synthetic_2,103,1750889620.4243014,1751153816.5784376,264196.1541361809,1751153819.5253527,2.9469151496887207
3108242,synthetic_2,91,1750889620.4244895,1751153816.5784442,264196.1539545059,1751153819.5253527,2.946908473968506
3108252,synthetic_2,95,1750889620.4246414,1751153816.578451,264196.1538095474,1751153819.5253527,2.946901798248291
3108262,synthetic_2,83,1750889620.424788,1751153816.5784578,264196.15366983414,1751153819.5253527,2.946894884109497
3108272,synthetic_2,90,1750889620.424934,1751153816.5784647,264196.1535305977,1751153819.5253527,2.946887969970703
3108282,synthetic_2,90,1750889620.425079,1751153816.578473,264196.15339422226,1751153819.5253527,2.9468796253204346
3266212,synthetic_2,104,1750889620.422678,1751153816.5784798,264196.1558017731,1751153819.5253527,2.9468729496002197
3108292,synthetic_2,97,1750889620.4252295,1751153816.578488,264196.15325832367,1751153819.5253527,2.946864604949951
3266222,synthetic_2,91,1750889620.422886,1751153816.5784943,264196.1556084156,1751153819.5253527,2.9468584060668945
3108302,synthetic_2,105,1750889620.4253788,1751153816.5785012,264196.1531224251,1751153819.5253527,2.9468514919281006
3266232,synthetic_2,97,1750889620.4230506,1751153816.5785077,264196.1554570198,1751153819.5253527,2.946845054626465
3108312,synthetic_2,97,1750889620.4255338,1751153816.5785146,264196.15298080444,1751153819.5253527,2.946838140487671
3108322,synthetic_2,90,1750889620.4257054,1751153816.578522,264196.15281653404,1751153819.5253527,2.9468307495117188
3108332,synthetic_2,88,1750889620.42585,1751153816.578529,264196.1526789665,1751153819.5253527,2.946823835372925
3266242,synthetic_2,84,1750889620.423221,1751153816.5785367,264196.1553153992,1751153819.5253527,2.9468159675598145
3108342,synthetic_2,102,1750889620.4259925,1751153816.5785437,264196.15255117416,1751153819.5253527,2.9468090534210205
3266252,synthetic_2,90,1750889620.423419,1751153816.5785506,264196.15513157845,1751153819.5253527,2.9468021392822266
3108352,synthetic_2,90,1750889620.426131,1751153816.578557,264196.1524260044,1751153819.5253527,2.946795701980591
3266262,synthetic_2,103,1750889620.4236336,1751153816.5785637,264196.15493011475,1751153819.5253527,2.946789026260376
3108362,synthetic_2,90,1750889620.426281,1751153816.5785706,264196.152289629,1751153819.5253527,2.946782112121582
3108372,synthetic_2,89,1750889620.426433,1751153816.5785794,264196.1521463394,1751153819.5253527,2.9467732906341553
3108382,synthetic_2,84,1750889620.426581,1751153816.578586,264196.15200543404,1751153819.5253527,2.9467666149139404
3108392,synthetic_2,82,1750889620.4267266,1751153816.5785923,264196.15186572075,1751153819.5253527,2.946760416030884
