index,topic,size_bytes,producer_timestamp,consumer_timestamp,consumer_delay_sec,application_timestamp,application_delay_sec
1996252,synthetic_2,103,1750889241.8260632,1751150846.329378,261604.5033147335,1751150849.0739443,2.7445664405822754
1996262,synthetic_2,84,1750889241.8262167,1751150846.3294218,261604.50320506096,1751150849.0739443,2.7445225715637207
1996272,synthetic_2,91,1750889241.8263652,1751150846.329436,261604.5030708313,1751150849.0739443,2.7445082664489746
1996282,synthetic_2,91,1750889241.8265216,1751150846.3294437,261604.5029220581,1751150849.0739443,2.7445006370544434
1996292,synthetic_2,82,1750889241.82667,1751150846.3294508,261604.5027809143,1751150849.0739443,2.7444934844970703
1996302,synthetic_2,84,1750889241.8268304,1751150846.3294578,261604.50262737277,1751150849.0739443,2.7444865703582764
1996312,synthetic_2,82,1750889241.8269882,1751150846.329465,261604.50247645375,1751150849.0739443,2.7444794178009033
1996322,synthetic_2,83,1750889241.827149,1751150846.329471,261604.50232243535,1751150849.0739443,2.7444732189178467
1996332,synthetic_2,82,1750889241.8273163,1751150846.3294785,261604.50216197968,1751150849.0739443,2.7444658279418945
1996342,synthetic_2,97,1750889241.8274758,1751150846.3294857,261604.50200986865,1751150849.0739443,2.7444586753845215
1996352,synthetic_2,103,1750889241.8276424,1751150846.3294926,261604.50185012817,1751150849.0739443,2.7444517612457275
1996362,synthetic_2,104,1750889241.8278096,1751150846.3294995,261604.5016899109,1751150849.0739443,2.7444448471069336
1996372,synthetic_2,83,1750889241.8279724,1751150846.3295064,261604.50153398517,1751150849.0739443,2.7444379329681396
1996382,synthetic_2,104,1750889241.8281305,1751150846.329513,261604.5013825893,1751150849.0739443,2.744431257247925
1996392,synthetic_2,103,1750889241.828285,1751150846.32952,261604.50123500824,1751150849.0739443,2.744424343109131
1996402,synthetic_2,97,1750889241.828446,1751150846.3295283,261604.50108218196,1751150849.0739443,2.7444159984588623
1996412,synthetic_2,96,1750889241.9202456,1751150846.329535,261604.40928936005,1751150849.0739443,2.7444093227386475
2048952,synthetic_2,84,1750889242.72377,1751150846.3295443,261603.60577440265,1751150849.0739443,2.7444000244140625
2048962,synthetic_2,84,1750889242.7241511,1751150846.3295512,261603.60540008545,1751150849.0739443,2.7443931102752686
2048972,synthetic_2,101,1750889242.8174143,1751150846.3295577,261603.5121433735,1751150849.0739443,2.744386672973633
2048982,synthetic_2,84,1750889242.8178048,1751150846.3295646,261603.511759758,1751150849.0739443,2.744379758834839
2048992,synthetic_2,91,1750889242.8182664,1751150846.3295715,261603.51130533215,1751150849.0739443,2.744372844696045
2049002,synthetic_2,98,1750889242.8186693,1751150846.3295784,261603.5109090805,1751150849.0739443,2.744365930557251
2049012,synthetic_2,105,1750889242.8190362,1751150846.329585,261603.51054883003,1751150849.0739443,2.744359254837036
2049022,synthetic_2,91,1750889242.8194366,1751150846.329592,261603.51015543935,1751150849.0739443,2.744352340698242
2049032,synthetic_2,91,1750889242.8197262,1751150846.3296,261603.50987362865,1751150849.0739443,2.7443442344665527
2049042,synthetic_2,103,1750889242.820086,1751150846.329606,261603.50952005383,1751150849.0739443,2.744338274002075
2049052,synthetic_2,98,1750889242.8204925,1751150846.329613,261603.50912070277,1751150849.0739443,2.7443313598632812
2049062,synthetic_2,97,1750889242.8208768,1751150846.3296216,261603.50874471664,1751150849.0739443,2.7443227767944336
2049072,synthetic_2,104,1750889242.8211894,1751150846.3296285,261603.50843906403,1751150849.0739443,2.7443158626556396
2049082,synthetic_2,81,1750889242.8216665,1751150846.3296356,261603.507969141,1751150849.0739443,2.7443087100982666
2049092,synthetic_2,90,1750889242.8220654,1751150846.3296423,261603.5075771809,1751150849.0739443,2.7443020343780518
2049102,synthetic_2,91,1750889242.8225584,1751150846.3296487,261603.50709033007,1751150849.0739443,2.744295597076416
2049112,synthetic_2,96,1750889242.822858,1751150846.329656,261603.50679779053,1751150849.0739443,2.744288444519043
2049122,synthetic_2,94,1750889242.8232412,1751150846.3296623,261603.5064210892,1751150849.0739443,2.7442820072174072
2049132,synthetic_2,97,1750889242.8235986,1751150846.3296688,261603.50607013705,1751150849.0739443,2.7442755699157715
2049142,synthetic_2,91,1750889242.8240168,1751150846.3296754,261603.50565862656,1751150849.0739443,2.7442688941955566
2049152,synthetic_2,84,1750889242.8243303,1751150846.329682,261603.50535178185,1751150849.0739443,2.744262218475342
2049162,synthetic_2,91,1750889242.8246014,1751150846.3296883,261603.5050871372,1751150849.0739443,2.744256019592285
